# Element-by-element rates at equilibrium at full current
           # s        inv_Ta        inv_Tb        inv_Tz
         # (m)         (1/s)         (1/s)         (1/s)
 # delta_s =   0.10000000149011612     
      41.40000   -4.8669E-33   -1.6583E-38   -3.7149E-36
      41.50000   -4.8301E-33   -1.6893E-38   -3.6868E-36
      41.60000   -4.8228E-33   -1.7199E-38   -3.6813E-36
      41.70000   -4.8229E-33   -1.7328E-38   -3.6813E-36
      41.80000   -4.8146E-33   -1.7220E-38   -3.6750E-36
      41.90000   -4.8031E-33   -1.6897E-38   -3.6662E-36
      42.00000   -4.8099E-33   -1.6452E-38   -3.6714E-36
      42.10000   -4.8352E-33   -1.6032E-38   -3.6907E-36
      42.20000   -4.8611E-33   -1.5619E-38   -3.7105E-36
      42.30000   -4.8877E-33   -1.5213E-38   -3.7308E-36
      42.40000   -4.9149E-33   -1.4814E-38   -3.7516E-36
      42.50000   -4.9427E-33   -1.4421E-38   -3.7728E-36
      42.60000   -4.9712E-33   -1.4035E-38   -3.7946E-36
      42.70000   -4.9590E-33   -1.3689E-38   -3.8371E-36
      42.80000   -4.9286E-33   -1.3360E-38   -3.8899E-36
      42.90000   -4.8993E-33   -1.3033E-38   -3.9435E-36
      43.00000   -4.8713E-33   -1.2707E-38   -3.9980E-36
      43.10000   -4.8447E-33   -1.2382E-38   -4.0532E-36
      43.20000   -4.8195E-33   -1.2059E-38   -4.1092E-36
      43.30000   -4.7959E-33   -1.1736E-38   -4.1658E-36
      43.40000   -4.7739E-33   -1.1416E-38   -4.2230E-36
      43.50000   -4.7537E-33   -1.1096E-38   -4.2808E-36
      43.60000   -4.7355E-33   -1.0779E-38   -4.3390E-36
      43.70000   -4.7193E-33   -1.0463E-38   -4.3976E-36
      43.80000   -4.7054E-33   -1.0149E-38   -4.4565E-36
      43.90000   -4.6938E-33   -9.8367E-39   -4.5155E-36
      44.00000   -4.6847E-33   -9.5271E-39   -4.5746E-36
      44.10000   -4.6783E-33   -9.2201E-39   -4.6337E-36
      44.20000   -4.6748E-33   -8.9160E-39   -4.6926E-36
      44.30000   -4.6744E-33   -8.6151E-39   -4.7512E-36
      44.40000   -4.6771E-33   -8.3175E-39   -4.8093E-36
      44.50000   -4.6833E-33   -8.0238E-39   -4.8669E-36
      44.60000   -4.6932E-33   -7.7341E-39   -4.9238E-36
      44.70000   -4.7069E-33   -7.4489E-39   -4.9799E-36
      44.80000   -4.7246E-33   -7.1685E-39   -5.0350E-36
      44.90000   -4.7467E-33   -6.8931E-39   -5.0890E-36
      45.00000   -4.7733E-33   -6.6232E-39   -5.1418E-36
      45.10000   -4.8083E-33   -6.3595E-39   -5.1908E-36
      45.20000   -4.8506E-33   -6.1017E-39   -5.2365E-36
      45.30000   -4.8938E-33   -5.8489E-39   -5.2831E-36
      45.40000   -4.9348E-33   -5.6002E-39   -5.3327E-36
      45.50000   -4.9753E-33   -5.3568E-39   -5.3844E-36
      45.60000   -5.0215E-33   -5.1200E-39   -5.4343E-36
      45.70000   -5.0736E-33   -4.8901E-39   -5.4823E-36
      45.80000   -5.1318E-33   -4.6674E-39   -5.5284E-36
      45.90000   -5.1965E-33   -4.4520E-39   -5.5725E-36
      46.00000   -5.2678E-33   -4.2440E-39   -5.6145E-36
      46.10000   -5.3462E-33   -4.0436E-39   -5.6543E-36
      46.20000   -5.4318E-33   -3.8507E-39   -5.6920E-36
      46.30000   -5.5248E-33   -3.6655E-39   -5.7275E-36
      46.40000   -5.6257E-33   -3.4880E-39   -5.7607E-36
      46.50000   -5.7346E-33   -3.3179E-39   -5.7918E-36
      46.60000   -5.8517E-33   -3.1553E-39   -5.8207E-36
      46.70000   -5.9775E-33   -3.0001E-39   -5.8475E-36
      46.80000   -6.1120E-33   -2.8521E-39   -5.8722E-36
      46.90000   -6.2556E-33   -2.7112E-39   -5.8948E-36
      47.00000   -6.4086E-33   -2.5771E-39   -5.9155E-36
      47.10000   -6.5710E-33   -2.4497E-39   -5.9343E-36
      47.20000   -6.7433E-33   -2.3288E-39   -5.9512E-36
      47.30000   -6.9255E-33   -2.2142E-39   -5.9664E-36
      47.40000   -7.1179E-33   -2.1056E-39   -5.9799E-36
      47.50000   -7.3208E-33   -2.0028E-39   -5.9917E-36
      47.60000   -7.5342E-33   -1.9056E-39   -6.0020E-36
      47.70000   -7.7584E-33   -1.8138E-39   -6.0107E-36
      47.80000   -7.9738E-33   -1.7232E-39   -6.0260E-36
      47.90000   -8.0638E-33   -1.6104E-39   -6.0940E-36
      48.00000   -8.1542E-33   -1.5015E-39   -6.1624E-36
      48.10000   -8.2450E-33   -1.3967E-39   -6.2310E-36
      48.20000   -8.3358E-33   -1.2958E-39   -6.2996E-36
      48.30000   -8.4265E-33   -1.1989E-39   -6.3682E-36
      48.40000   -8.5168E-33   -1.1061E-39   -6.4364E-36
      48.50000   -8.6413E-33   -1.0250E-39   -6.5305E-36
      48.60000   -8.8081E-33   -9.7767E-40   -6.6565E-36
      48.70000   -8.8213E-33   -9.4590E-40   -6.6665E-36
      48.80000   -8.7796E-33   -9.4075E-40   -6.6350E-36
      48.90000   -8.7487E-33   -9.6870E-40   -6.6117E-36
      49.00000   -8.7514E-33   -1.0240E-39   -6.6137E-36
      49.10000   -8.7605E-33   -1.0845E-39   -6.6206E-36
      49.20000   -8.7664E-33   -1.1487E-39   -6.6251E-36
      49.30000   -8.7692E-33   -1.2167E-39   -6.6271E-36
      49.40000   -8.7689E-33   -1.2886E-39   -6.6270E-36
      49.50000   -8.7657E-33   -1.3645E-39   -6.6245E-36
      49.60000   -8.7817E-33   -1.4482E-39   -6.6110E-36
      49.70000   -8.9421E-33   -1.5601E-39   -6.5362E-36
      49.80000   -9.1022E-33   -1.6741E-39   -6.4601E-36
      49.90000   -9.2616E-33   -1.7903E-39   -6.3831E-36
      50.00000   -9.4200E-33   -1.9086E-39   -6.3055E-36
      50.10000   -9.5771E-33   -2.0290E-39   -6.2274E-36
      50.20000   -9.7326E-33   -2.1517E-39   -6.1491E-36
      50.30000   -9.8864E-33   -2.2765E-39   -6.0709E-36
      50.40000   -1.0038E-32   -2.4037E-39   -5.9928E-36
      50.50000   -1.0188E-32   -2.5332E-39   -5.9151E-36
      50.60000   -1.0335E-32   -2.6651E-39   -5.8380E-36
      50.70000   -1.0480E-32   -2.7994E-39   -5.7615E-36
      50.80000   -1.0623E-32   -2.9363E-39   -5.6858E-36
      50.90000   -1.0763E-32   -3.0758E-39   -5.6111E-36
      51.00000   -1.0901E-32   -3.2181E-39   -5.5374E-36
      51.10000   -1.1036E-32   -3.3631E-39   -5.4648E-36
      51.20000   -1.1169E-32   -3.5111E-39   -5.3935E-36
      51.30000   -1.1299E-32   -3.6621E-39   -5.3235E-36
      51.40000   -1.1426E-32   -3.8163E-39   -5.2548E-36
      51.50000   -1.1551E-32   -3.9737E-39   -5.1876E-36
      51.60000   -1.1674E-32   -4.1346E-39   -5.1219E-36
      51.70000   -1.1794E-32   -4.2991E-39   -5.0577E-36
      51.80000   -1.1913E-32   -4.4673E-39   -4.9951E-36
      51.90000   -1.2029E-32   -4.6395E-39   -4.9341E-36
      52.00000   -1.2143E-32   -4.8158E-39   -4.8748E-36
      52.10000   -1.2121E-32   -5.0099E-39   -4.8508E-36
      52.20000   -1.2076E-32   -5.2133E-39   -4.8329E-36
      52.30000   -1.2032E-32   -5.4241E-39   -4.8155E-36
      52.40000   -1.2117E-32   -5.6253E-39   -4.7664E-36
      52.50000   -1.2223E-32   -5.8292E-39   -4.7137E-36
      52.60000   -1.2328E-32   -6.0388E-39   -4.6628E-36
      52.70000   -1.2432E-32   -6.2545E-39   -4.6138E-36
      52.80000   -1.2536E-32   -6.4767E-39   -4.5667E-36
      52.90000   -1.2639E-32   -6.7058E-39   -4.5217E-36
      53.00000   -1.2743E-32   -6.9425E-39   -4.4786E-36
      53.10000   -1.2847E-32   -7.1872E-39   -4.4376E-36
      53.20000   -1.2952E-32   -7.4406E-39   -4.3987E-36
      53.30000   -1.3058E-32   -7.7034E-39   -4.3620E-36
      53.40000   -1.3165E-32   -7.9766E-39   -4.3275E-36
      53.50000   -1.3275E-32   -8.2611E-39   -4.2954E-36
      53.60000   -1.3387E-32   -8.5580E-39   -4.2657E-36
      53.70000   -1.3503E-32   -8.8686E-39   -4.2385E-36
      53.80000   -1.3623E-32   -9.1945E-39   -4.2140E-36
      53.90000   -1.3748E-32   -9.5375E-39   -4.1925E-36
      54.00000   -1.3879E-32   -9.8998E-39   -4.1740E-36
      54.10000   -1.4017E-32   -1.0284E-38   -4.1590E-36
      54.20000   -1.4165E-32   -1.0694E-38   -4.1477E-36
      54.30000   -1.4323E-32   -1.1133E-38   -4.1407E-36
      54.40000   -1.4496E-32   -1.1607E-38   -4.1386E-36
      54.50000   -1.4686E-32   -1.2123E-38   -4.1421E-36
      54.60000   -1.4897E-32   -1.2689E-38   -4.1525E-36
      54.70000   -1.5138E-32   -1.3320E-38   -4.1712E-36
      54.80000   -1.5358E-32   -1.4066E-38   -4.2121E-36
      54.90000   -1.5588E-32   -1.4950E-38   -4.2751E-36
      55.00000   -1.5891E-32   -1.5997E-38   -4.3580E-36
      55.10000   -1.6304E-32   -1.7290E-38   -4.4715E-36
      55.20000   -1.6909E-32   -1.9001E-38   -4.6375E-36
      55.30000   -1.7885E-32   -2.1513E-38   -4.9051E-36
      55.40000   -1.8811E-32   -2.4021E-38   -5.1589E-36
      55.50000   -1.7386E-32   -2.1597E-38   -4.7683E-36
      55.60000   -1.6299E-32   -1.9558E-38   -4.4702E-36
      55.70000   -1.5612E-32   -1.8103E-38   -4.2816E-36
      55.80000   -1.5152E-32   -1.6916E-38   -4.1555E-36
      55.90000   -1.4842E-32   -1.5861E-38   -4.0704E-36
      56.00000   -1.4611E-32   -1.4938E-38   -4.0071E-36
      56.10000   -1.4429E-32   -1.4138E-38   -3.9572E-36
      56.20000   -1.4283E-32   -1.3429E-38   -3.9172E-36
      56.30000   -1.4165E-32   -1.2790E-38   -3.8847E-36
      56.40000   -1.4068E-32   -1.2209E-38   -3.8583E-36
      56.50000   -1.3990E-32   -1.1674E-38   -3.8367E-36
      56.60000   -1.3964E-32   -1.1162E-38   -3.8118E-36
      56.70000   -1.3977E-32   -1.0673E-38   -3.7850E-36
      56.80000   -1.4000E-32   -1.0215E-38   -3.7614E-36
      56.90000   -1.4032E-32   -9.7857E-39   -3.7405E-36
      57.00000   -1.4070E-32   -9.3811E-39   -3.7220E-36
      57.10000   -1.4116E-32   -8.9987E-39   -3.7057E-36
      57.20000   -1.4167E-32   -8.6364E-39   -3.6912E-36
      57.30000   -1.4223E-32   -8.2924E-39   -3.6785E-36
      57.40000   -1.4285E-32   -7.9652E-39   -3.6673E-36
      57.50000   -1.4351E-32   -7.6533E-39   -3.6576E-36
      57.60000   -1.4421E-32   -7.3557E-39   -3.6491E-36
      57.70000   -1.4494E-32   -7.0713E-39   -3.6418E-36
      57.80000   -1.4572E-32   -6.7992E-39   -3.6356E-36
      57.90000   -1.4653E-32   -6.5386E-39   -3.6305E-36
      58.00000   -1.4737E-32   -6.2887E-39   -3.6262E-36
      58.10000   -1.4823E-32   -6.0489E-39   -3.6228E-36
      58.20000   -1.4913E-32   -5.8187E-39   -3.6202E-36
      58.30000   -1.5005E-32   -5.5976E-39   -3.6183E-36
      58.40000   -1.5100E-32   -5.3849E-39   -3.6170E-36
      58.50000   -1.5197E-32   -5.1804E-39   -3.6164E-36
      58.60000   -1.5296E-32   -4.9836E-39   -3.6163E-36
      58.70000   -1.5397E-32   -4.7942E-39   -3.6168E-36
      58.80000   -1.5501E-32   -4.6118E-39   -3.6177E-36
      58.90000   -1.5606E-32   -4.4362E-39   -3.6190E-36
      59.00000   -1.5694E-32   -4.2684E-39   -3.6233E-36
      59.10000   -1.5741E-32   -4.1097E-39   -3.6342E-36
      59.20000   -1.5790E-32   -3.9564E-39   -3.6454E-36
      59.30000   -1.5858E-32   -3.8074E-39   -3.6543E-36
      59.40000   -1.5968E-32   -3.6614E-39   -3.6573E-36
      59.50000   -1.6080E-32   -3.5206E-39   -3.6604E-36
      59.60000   -1.6193E-32   -3.3850E-39   -3.6636E-36
      59.70000   -1.6306E-32   -3.2544E-39   -3.6669E-36
      59.80000   -1.6420E-32   -3.1286E-39   -3.6702E-36
      59.90000   -1.6535E-32   -3.0074E-39   -3.6734E-36
      60.00000   -1.6649E-32   -2.8908E-39   -3.6766E-36
      60.10000   -1.6764E-32   -2.7786E-39   -3.6796E-36
      60.20000   -1.6879E-32   -2.6706E-39   -3.6824E-36
      60.30000   -1.6993E-32   -2.5668E-39   -3.6850E-36
      60.40000   -1.7107E-32   -2.4670E-39   -3.6873E-36
      60.50000   -1.7220E-32   -2.3712E-39   -3.6893E-36
      60.60000   -1.7333E-32   -2.2792E-39   -3.6908E-36
      60.70000   -1.7444E-32   -2.1909E-39   -3.6920E-36
      60.80000   -1.7554E-32   -2.1062E-39   -3.6926E-36
      60.90000   -1.7662E-32   -2.0251E-39   -3.6927E-36
      61.00000   -1.7769E-32   -1.9474E-39   -3.6922E-36
      61.10000   -1.7874E-32   -1.8730E-39   -3.6910E-36
      61.20000   -1.7976E-32   -1.8020E-39   -3.6891E-36
      61.30000   -1.8076E-32   -1.7341E-39   -3.6865E-36
      61.40000   -1.8173E-32   -1.6693E-39   -3.6830E-36
      61.50000   -1.8267E-32   -1.6076E-39   -3.6787E-36
      61.60000   -1.8358E-32   -1.5489E-39   -3.6735E-36
      61.70000   -1.8444E-32   -1.4929E-39   -3.6675E-36
      61.80000   -1.8451E-32   -1.4384E-39   -3.6690E-36
      61.90000   -1.8454E-32   -1.3864E-39   -3.6695E-36
      62.00000   -1.8451E-32   -1.3369E-39   -3.6690E-36
      62.10000   -1.8443E-32   -1.2899E-39   -3.6674E-36
      62.20000   -1.8430E-32   -1.2454E-39   -3.6647E-36
      62.30000   -1.8411E-32   -1.2031E-39   -3.6609E-36
      62.40000   -1.8423E-32   -1.1678E-39   -3.6634E-36
      62.50000   -1.8472E-32   -1.1621E-39   -3.6731E-36
      62.60000   -1.8400E-32   -1.1822E-39   -3.6588E-36
      62.70000   -1.8112E-32   -1.2220E-39   -3.6014E-36
      62.80000   -1.7761E-32   -1.2916E-39   -3.5317E-36
      62.90000   -1.7461E-32   -1.3930E-39   -3.4720E-36
      63.00000   -1.7196E-32   -1.5025E-39   -3.4194E-36
      63.10000   -1.6937E-32   -1.6161E-39   -3.3680E-36
      63.20000   -1.6686E-32   -1.7339E-39   -3.3179E-36
      63.30000   -1.6440E-32   -1.8558E-39   -3.2691E-36
      63.40000   -1.6201E-32   -1.9819E-39   -3.2216E-36
      63.50000   -1.5970E-32   -2.1121E-39   -3.1753E-36
      63.60000   -1.5789E-32   -2.2467E-39   -3.1251E-36
      63.70000   -1.5612E-32   -2.3848E-39   -3.0763E-36
      63.80000   -1.5439E-32   -2.5265E-39   -3.0291E-36
      63.90000   -1.5270E-32   -2.6718E-39   -2.9832E-36
      64.00000   -1.5105E-32   -2.8207E-39   -2.9388E-36
      64.10000   -1.4943E-32   -2.9730E-39   -2.8957E-36
      64.20000   -1.4785E-32   -3.1289E-39   -2.8540E-36
      64.30000   -1.4630E-32   -3.2882E-39   -2.8136E-36
      64.40000   -1.4479E-32   -3.4511E-39   -2.7744E-36
      64.50000   -1.4331E-32   -3.6174E-39   -2.7365E-36
      64.60000   -1.4186E-32   -3.7872E-39   -2.6997E-36
      64.70000   -1.4045E-32   -3.9605E-39   -2.6642E-36
      64.80000   -1.3906E-32   -4.1372E-39   -2.6297E-36
      64.90000   -1.3771E-32   -4.3175E-39   -2.5964E-36
      65.00000   -1.3638E-32   -4.5014E-39   -2.5641E-36
      65.10000   -1.3508E-32   -4.6887E-39   -2.5329E-36
      65.20000   -1.3380E-32   -4.8797E-39   -2.5026E-36
      65.30000   -1.3255E-32   -5.0742E-39   -2.4734E-36
      65.40000   -1.3132E-32   -5.2724E-39   -2.4450E-36
      65.50000   -1.3012E-32   -5.4743E-39   -2.4176E-36
      65.60000   -1.2894E-32   -5.6799E-39   -2.3911E-36
      65.70000   -1.2778E-32   -5.8893E-39   -2.3655E-36
      65.80000   -1.2664E-32   -6.1025E-39   -2.3406E-36
      65.90000   -1.2552E-32   -6.3196E-39   -2.3167E-36
      66.00000   -1.2436E-32   -6.5421E-39   -2.2943E-36
      66.10000   -1.2320E-32   -6.7693E-39   -2.2729E-36
      66.20000   -1.2207E-32   -7.0008E-39   -2.2522E-36
      66.30000   -1.2101E-32   -7.2359E-39   -2.2316E-36
      66.40000   -1.1998E-32   -7.4750E-39   -2.2115E-36
      66.50000   -1.1897E-32   -7.7185E-39   -2.1921E-36
      66.60000   -1.1797E-32   -7.9666E-39   -2.1735E-36
      66.70000   -1.1699E-32   -8.2194E-39   -2.1554E-36
      66.80000   -1.1602E-32   -8.4769E-39   -2.1381E-36
      66.90000   -1.1506E-32   -8.7392E-39   -2.1213E-36
      67.00000   -1.1412E-32   -9.0066E-39   -2.1052E-36
      67.10000   -1.1320E-32   -9.2791E-39   -2.0896E-36
      67.20000   -1.1228E-32   -9.5569E-39   -2.0747E-36
      67.30000   -1.1138E-32   -9.8402E-39   -2.0603E-36
      67.40000   -1.1049E-32   -1.0129E-38   -2.0466E-36
      67.50000   -1.0961E-32   -1.0424E-38   -2.0333E-36
      67.60000   -1.0874E-32   -1.0724E-38   -2.0207E-36
      67.70000   -1.0788E-32   -1.1031E-38   -2.0085E-36
      67.80000   -1.0703E-32   -1.1344E-38   -1.9969E-36
      67.90000   -1.0620E-32   -1.1664E-38   -1.9858E-36
      68.00000   -1.0537E-32   -1.1990E-38   -1.9753E-36
      68.10000   -1.0455E-32   -1.2324E-38   -1.9653E-36
      68.20000   -1.0375E-32   -1.2664E-38   -1.9557E-36
      68.30000   -1.0295E-32   -1.3013E-38   -1.9467E-36
      68.40000   -1.0216E-32   -1.3369E-38   -1.9382E-36
      68.50000   -1.0138E-32   -1.3733E-38   -1.9302E-36
      68.60000   -1.0061E-32   -1.4106E-38   -1.9226E-36
      68.70000   -9.9959E-33   -1.4479E-38   -1.9141E-36
      68.80000   -9.9450E-33   -1.4851E-38   -1.9044E-36
      68.90000   -9.8962E-33   -1.5231E-38   -1.8950E-36
      69.00000   -9.8494E-33   -1.5620E-38   -1.8861E-36
      69.10000   -9.8046E-33   -1.6017E-38   -1.8775E-36
      69.20000   -9.7619E-33   -1.6424E-38   -1.8693E-36
      69.30000   -9.7214E-33   -1.6840E-38   -1.8616E-36
      69.40000   -9.6877E-33   -1.7215E-38   -1.8551E-36
      69.50000   -9.6816E-33   -1.7467E-38   -1.8539E-36
      69.60000   -9.7047E-33   -1.7594E-38   -1.8584E-36
      69.70000   -9.7575E-33   -1.7594E-38   -1.8685E-36
      69.80000   -9.8424E-33   -1.7470E-38   -1.8847E-36
      69.90000   -9.9518E-33   -1.7317E-38   -1.9057E-36
      70.00000   -1.0064E-32   -1.7165E-38   -1.9271E-36
      70.10000   -1.0178E-32   -1.7012E-38   -1.9490E-36
      70.20000   -1.0295E-32   -1.6860E-38   -1.9714E-36
      70.30000   -1.0415E-32   -1.6708E-38   -1.9943E-36
      70.40000   -1.0537E-32   -1.6556E-38   -2.0178E-36
      70.50000   -1.0635E-32   -1.6429E-38   -2.0454E-36
      70.60000   -1.0704E-32   -1.6329E-38   -2.0781E-36
      70.70000   -1.0772E-32   -1.6229E-38   -2.1119E-36
      70.80000   -1.0838E-32   -1.6129E-38   -2.1468E-36
      70.90000   -1.0904E-32   -1.6030E-38   -2.1829E-36
      71.00000   -1.0969E-32   -1.5931E-38   -2.2203E-36
      71.10000   -1.1033E-32   -1.5833E-38   -2.2589E-36
      71.20000   -1.1095E-32   -1.5735E-38   -2.2988E-36
      71.30000   -1.1157E-32   -1.5637E-38   -2.3401E-36
      71.40000   -1.1217E-32   -1.5539E-38   -2.3829E-36
      71.50000   -1.1276E-32   -1.5442E-38   -2.4272E-36
      71.60000   -1.1333E-32   -1.5344E-38   -2.4731E-36
      71.70000   -1.1390E-32   -1.5247E-38   -2.5206E-36
      71.80000   -1.1444E-32   -1.5150E-38   -2.5698E-36
      71.90000   -1.1497E-32   -1.5053E-38   -2.6209E-36
      72.00000   -1.1549E-32   -1.4956E-38   -2.6738E-36
      72.10000   -1.1599E-32   -1.4859E-38   -2.7287E-36
      72.20000   -1.1647E-32   -1.4761E-38   -2.7857E-36
      72.30000   -1.1693E-32   -1.4664E-38   -2.8449E-36
      72.40000   -1.1738E-32   -1.4566E-38   -2.9064E-36
      72.50000   -1.1780E-32   -1.4469E-38   -2.9702E-36
      72.60000   -1.1820E-32   -1.4371E-38   -3.0366E-36
      72.70000   -1.1858E-32   -1.4272E-38   -3.1056E-36
      72.80000   -1.1893E-32   -1.4174E-38   -3.1774E-36
      72.90000   -1.1955E-32   -1.4055E-38   -3.2466E-36
      73.00000   -1.2134E-32   -1.3859E-38   -3.2954E-36
      73.10000   -1.2319E-32   -1.3664E-38   -3.3456E-36
      73.20000   -1.2478E-32   -1.3488E-38   -3.4033E-36
      73.30000   -1.2508E-32   -1.3391E-38   -3.4887E-36
      73.40000   -1.2536E-32   -1.3294E-38   -3.5777E-36
      73.50000   -1.2560E-32   -1.3196E-38   -3.6707E-36
      73.60000   -1.2582E-32   -1.3098E-38   -3.7677E-36
      73.70000   -1.2600E-32   -1.2999E-38   -3.8691E-36
      73.80000   -1.2614E-32   -1.2899E-38   -3.9751E-36
      73.90000   -1.2625E-32   -1.2799E-38   -4.0860E-36
      74.00000   -1.2631E-32   -1.2698E-38   -4.2021E-36
      74.10000   -1.2634E-32   -1.2595E-38   -4.3236E-36
      74.20000   -1.2632E-32   -1.2492E-38   -4.4509E-36
      74.30000   -1.2626E-32   -1.2389E-38   -4.5845E-36
      74.40000   -1.2614E-32   -1.2284E-38   -4.7246E-36
      74.50000   -1.2598E-32   -1.2178E-38   -4.8718E-36
      74.60000   -1.2576E-32   -1.2071E-38   -5.0264E-36
      74.70000   -1.2549E-32   -1.1963E-38   -5.1890E-36
      74.80000   -1.2515E-32   -1.1854E-38   -5.3601E-36
      74.90000   -1.2476E-32   -1.1744E-38   -5.5404E-36
      75.00000   -1.2430E-32   -1.1632E-38   -5.7304E-36
      75.10000   -1.2376E-32   -1.1520E-38   -5.9309E-36
      75.20000   -1.2316E-32   -1.1406E-38   -6.1426E-36
      75.30000   -1.2247E-32   -1.1292E-38   -6.3663E-36
      75.40000   -1.2171E-32   -1.1176E-38   -6.6030E-36
      75.50000   -1.2086E-32   -1.1059E-38   -6.8536E-36
      75.60000   -1.1991E-32   -1.0940E-38   -7.1193E-36
      75.70000   -1.2200E-32   -1.0680E-38   -7.2702E-36
      75.80000   -1.2442E-32   -1.0410E-38   -7.4148E-36
      75.90000   -1.2693E-32   -1.0144E-38   -7.5640E-36
      76.00000   -1.2951E-32   -9.8809E-39   -7.7179E-36
      76.10000   -1.3218E-32   -9.6214E-39   -7.8768E-36
      76.20000   -1.3493E-32   -9.3655E-39   -8.0406E-36
      76.30000   -1.3795E-32   -9.1292E-39   -8.2207E-36
      76.40000   -1.4156E-32   -8.9889E-39   -8.4359E-36
      76.50000   -1.4548E-32   -8.9461E-39   -8.6697E-36
      76.60000   -1.4868E-32   -8.9389E-39   -8.8605E-36
      76.70000   -1.4844E-32   -8.8116E-39   -8.8462E-36
      76.80000   -1.4917E-32   -8.8173E-39   -8.8894E-36
      76.90000   -1.5048E-32   -8.8728E-39   -8.9673E-36
      77.00000   -1.5177E-32   -8.9355E-39   -9.0442E-36
      77.10000   -1.5304E-32   -9.0057E-39   -9.1200E-36
      77.20000   -1.5429E-32   -9.0837E-39   -9.1946E-36
      77.30000   -1.5552E-32   -9.1699E-39   -9.2681E-36
      77.40000   -1.5674E-32   -9.2646E-39   -9.3403E-36
      77.50000   -1.5371E-32   -9.5030E-39   -9.5898E-36
      77.60000   -1.5027E-32   -9.7697E-39   -9.8628E-36
      77.70000   -1.4677E-32   -1.0054E-38   -1.0145E-35
      77.80000   -1.4323E-32   -1.0358E-38   -1.0436E-35
      77.90000   -1.3965E-32   -1.0683E-38   -1.0738E-35
      78.00000   -1.3602E-32   -1.1029E-38   -1.1049E-35
      78.10000   -1.3236E-32   -1.1399E-38   -1.1372E-35
      78.20000   -1.2867E-32   -1.1794E-38   -1.1707E-35
      78.30000   -1.2494E-32   -1.2215E-38   -1.2054E-35
      78.40000   -1.2119E-32   -1.2666E-38   -1.2415E-35
      78.50000   -1.1741E-32   -1.3148E-38   -1.2790E-35
      78.60000   -1.1362E-32   -1.3662E-38   -1.3180E-35
      78.70000   -1.0981E-32   -1.4212E-38   -1.3586E-35
      78.80000   -1.0599E-32   -1.4800E-38   -1.4010E-35
      78.90000   -1.0216E-32   -1.5428E-38   -1.4453E-35
      79.00000   -9.8325E-33   -1.6099E-38   -1.4916E-35
