           # s        inv_Ta        inv_Tb            Ha            Hb
         # (m)         (1/s)         (1/s)           (m)           (m)
     172.10000    2.7271E-02    0.0000E+00    3.8445E+00    0.0000E+00
     172.20000    2.8132E-02    0.0000E+00    3.8359E+00    0.0000E+00
     172.30000    2.9043E-02    0.0000E+00    3.8267E+00    0.0000E+00
     172.40000    3.0009E-02    0.0000E+00    3.8170E+00    0.0000E+00
     172.50000    3.1032E-02    0.0000E+00    3.8067E+00    0.0000E+00
     172.60000    3.2119E-02    0.0000E+00    3.7960E+00    0.0000E+00
     172.70000    3.3274E-02    0.0000E+00    3.7847E+00    0.0000E+00
     172.80000    3.4502E-02    0.0000E+00    3.7729E+00    0.0000E+00
     172.90000    3.5809E-02    0.0000E+00    3.7607E+00    0.0000E+00
     173.00000    3.7202E-02    0.0000E+00    3.7479E+00    0.0000E+00
     173.10000    3.8687E-02    0.0000E+00    3.7348E+00    0.0000E+00
     173.20000    4.0273E-02    0.0000E+00    3.7212E+00    0.0000E+00
     173.30000    4.1966E-02    0.0000E+00    3.7072E+00    0.0000E+00
     173.40000    4.3777E-02    0.0000E+00    3.6928E+00    0.0000E+00
     173.50000    4.5713E-02    0.0000E+00    3.6780E+00    0.0000E+00
     173.60000    4.7786E-02    0.0000E+00    3.6628E+00    0.0000E+00
     173.70000    5.0007E-02    0.0000E+00    3.6473E+00    0.0000E+00
     173.80000    5.2388E-02    0.0000E+00    3.6315E+00    0.0000E+00
     173.90000    5.4940E-02    0.0000E+00    3.6153E+00    0.0000E+00
     174.00000    5.7709E-02    0.0000E+00    3.6007E+00    0.0000E+00
     174.10000    6.0933E-02    0.0000E+00    3.6007E+00    0.0000E+00
     174.20000    6.4409E-02    0.0000E+00    3.6007E+00    0.0000E+00
     174.30000    6.8158E-02    0.0000E+00    3.6007E+00    0.0000E+00
     174.40000    7.2202E-02    0.0000E+00    3.6007E+00    0.0000E+00
     174.50000    7.6563E-02    0.0000E+00    3.6007E+00    0.0000E+00
     174.60000    8.1265E-02    0.0000E+00    3.6007E+00    0.0000E+00
     174.70000    8.6223E-02    0.0000E+00    3.6007E+00    0.0000E+00
     174.80000    9.0608E-02    0.0000E+00    3.6007E+00    0.0000E+00
     174.90000    9.4062E-02    0.0000E+00    3.6007E+00    0.0000E+00
     175.00000    9.6406E-02    0.0000E+00    3.6007E+00    0.0000E+00
     175.10000    9.7526E-02    0.0000E+00    3.6007E+00    0.0000E+00
     175.20000    9.7708E-02    0.0000E+00    3.6007E+00    0.0000E+00
     175.30000    9.7729E-02    0.0000E+00    3.6007E+00    0.0000E+00
     175.40000    9.7627E-02    0.0000E+00    3.6007E+00    0.0000E+00
     175.50000    9.7406E-02    0.0000E+00    3.6007E+00    0.0000E+00
     175.60000    9.7070E-02    0.0000E+00    3.6007E+00    0.0000E+00
     175.70000    9.6626E-02    0.0000E+00    3.6007E+00    0.0000E+00
     175.80000    9.6012E-02    0.0000E+00    3.5981E+00    0.0000E+00
     175.90000    9.4759E-02    0.0000E+00    3.5751E+00    0.0000E+00
     176.00000    9.3437E-02    0.0000E+00    3.5523E+00    0.0000E+00
     176.10000    9.2053E-02    0.0000E+00    3.5298E+00    0.0000E+00
     176.20000    9.0615E-02    0.0000E+00    3.5077E+00    0.0000E+00
     176.30000    8.9130E-02    0.0000E+00    3.4858E+00    0.0000E+00
     176.40000    8.7606E-02    0.0000E+00    3.4642E+00    0.0000E+00
     176.50000    8.6050E-02    0.0000E+00    3.4428E+00    0.0000E+00
     176.60000    8.4469E-02    0.0000E+00    3.4217E+00    0.0000E+00
     176.70000    8.2868E-02    0.0000E+00    3.4008E+00    0.0000E+00
     176.80000    8.1253E-02    0.0000E+00    3.3801E+00    0.0000E+00
     176.90000    7.9631E-02    0.0000E+00    3.3596E+00    0.0000E+00
     177.00000    7.8006E-02    0.0000E+00    3.3392E+00    0.0000E+00
     177.10000    7.6382E-02    0.0000E+00    3.3190E+00    0.0000E+00
     177.20000    7.4764E-02    0.0000E+00    3.2990E+00    0.0000E+00
     177.30000    7.3155E-02    0.0000E+00    3.2791E+00    0.0000E+00
     177.40000    7.1558E-02    0.0000E+00    3.2594E+00    0.0000E+00
     177.50000    6.9977E-02    0.0000E+00    3.2397E+00    0.0000E+00
     177.60000    6.8413E-02    0.0000E+00    3.2202E+00    0.0000E+00
     177.70000    6.6870E-02    0.0000E+00    3.2007E+00    0.0000E+00
     177.80000    6.5348E-02    0.0000E+00    3.1813E+00    0.0000E+00
     177.90000    6.3848E-02    0.0000E+00    3.1620E+00    0.0000E+00
     178.00000    6.2373E-02    0.0000E+00    3.1428E+00    0.0000E+00
     178.10000    6.0922E-02    0.0000E+00    3.1236E+00    0.0000E+00
     178.20000    5.9496E-02    0.0000E+00    3.1044E+00    0.0000E+00
     178.30000    5.8395E-02    0.0000E+00    3.1012E+00    0.0000E+00
     178.40000    5.7367E-02    0.0000E+00    3.1012E+00    0.0000E+00
     178.50000    5.6350E-02    0.0000E+00    3.1012E+00    0.0000E+00
     178.60000    5.5053E-02    0.0000E+00    3.0848E+00    0.0000E+00
     178.70000    5.3721E-02    0.0000E+00    3.0651E+00    0.0000E+00
     178.80000    5.2413E-02    0.0000E+00    3.0455E+00    0.0000E+00
     178.90000    5.1128E-02    0.0000E+00    3.0258E+00    0.0000E+00
     179.00000    4.9866E-02    0.0000E+00    3.0061E+00    0.0000E+00
     179.10000    4.8624E-02    0.0000E+00    2.9864E+00    0.0000E+00
     179.20000    4.7402E-02    0.0000E+00    2.9666E+00    0.0000E+00
     179.30000    4.6199E-02    0.0000E+00    2.9468E+00    0.0000E+00
     179.40000    4.5013E-02    0.0000E+00    2.9269E+00    0.0000E+00
     179.50000    4.3843E-02    0.0000E+00    2.9070E+00    0.0000E+00
     179.60000    4.2688E-02    0.0000E+00    2.8870E+00    0.0000E+00
     179.70000    4.1546E-02    0.0000E+00    2.8670E+00    0.0000E+00
     179.80000    4.0416E-02    0.0000E+00    2.8469E+00    0.0000E+00
     179.90000    3.9298E-02    0.0000E+00    2.8267E+00    0.0000E+00
     180.00000    3.8190E-02    0.0000E+00    2.8065E+00    0.0000E+00
     180.10000    3.7091E-02    0.0000E+00    2.7861E+00    0.0000E+00
     180.20000    3.6000E-02    0.0000E+00    2.7657E+00    0.0000E+00
     180.30000    3.4917E-02    0.0000E+00    2.7452E+00    0.0000E+00
     180.40000    3.3842E-02    0.0000E+00    2.7246E+00    0.0000E+00
     180.50000    3.2774E-02    0.0000E+00    2.7039E+00    0.0000E+00
     180.60000    3.1714E-02    0.0000E+00    2.6831E+00    0.0000E+00
     180.70000    3.0661E-02    0.0000E+00    2.6622E+00    0.0000E+00
     180.80000    2.9615E-02    0.0000E+00    2.6412E+00    0.0000E+00
     180.90000    2.8579E-02    0.0000E+00    2.6201E+00    0.0000E+00
     181.00000    2.7677E-02    0.0000E+00    2.6107E+00    0.0000E+00
     181.10000    2.6876E-02    0.0000E+00    2.6107E+00    0.0000E+00
     181.20000    2.6074E-02    0.0000E+00    2.6107E+00    0.0000E+00
     181.30000    2.5273E-02    0.0000E+00    2.6107E+00    0.0000E+00
     181.40000    2.4474E-02    0.0000E+00    2.6107E+00    0.0000E+00
     181.50000    2.3679E-02    0.0000E+00    2.6107E+00    0.0000E+00
     181.60000    2.2889E-02    0.0000E+00    2.6107E+00    0.0000E+00
     181.70000    2.2187E-02    0.0000E+00    2.6107E+00    0.0000E+00
     181.80000    2.1676E-02    0.0000E+00    2.6107E+00    0.0000E+00
     181.90000    2.1345E-02    0.0000E+00    2.6107E+00    0.0000E+00
     182.00000    2.1194E-02    0.0000E+00    2.6107E+00    0.0000E+00
     182.10000    2.1222E-02    0.0000E+00    2.6107E+00    0.0000E+00
     182.20000    2.1313E-02    0.0000E+00    2.6107E+00    0.0000E+00
     182.30000    2.1411E-02    0.0000E+00    2.6107E+00    0.0000E+00
     182.40000    2.1517E-02    0.0000E+00    2.6107E+00    0.0000E+00
     182.50000    2.1633E-02    0.0000E+00    2.6107E+00    0.0000E+00
     182.60000    2.1760E-02    0.0000E+00    2.6107E+00    0.0000E+00
     182.70000    2.1899E-02    0.0000E+00    2.6107E+00    0.0000E+00
     182.80000    2.1913E-02    0.0000E+00    2.5943E+00    0.0000E+00
     182.90000    2.1824E-02    0.0000E+00    2.5646E+00    0.0000E+00
     183.00000    2.1741E-02    0.0000E+00    2.5344E+00    0.0000E+00
     183.10000    2.1664E-02    0.0000E+00    2.5037E+00    0.0000E+00
     183.20000    2.1593E-02    0.0000E+00    2.4725E+00    0.0000E+00
     183.30000    2.1527E-02    0.0000E+00    2.4408E+00    0.0000E+00
     183.40000    2.1468E-02    0.0000E+00    2.4087E+00    0.0000E+00
     183.50000    2.1414E-02    0.0000E+00    2.3762E+00    0.0000E+00
     183.60000    2.1365E-02    0.0000E+00    2.3433E+00    0.0000E+00
     183.70000    2.1320E-02    0.0000E+00    2.3101E+00    0.0000E+00
     183.80000    2.1280E-02    0.0000E+00    2.2764E+00    0.0000E+00
     183.90000    2.1245E-02    0.0000E+00    2.2424E+00    0.0000E+00
     184.00000    2.1213E-02    0.0000E+00    2.2081E+00    0.0000E+00
     184.10000    2.1184E-02    0.0000E+00    2.1735E+00    0.0000E+00
     184.20000    2.1158E-02    0.0000E+00    2.1386E+00    0.0000E+00
     184.30000    2.1134E-02    0.0000E+00    2.1034E+00    0.0000E+00
     184.40000    2.1113E-02    0.0000E+00    2.0680E+00    0.0000E+00
     184.50000    2.1092E-02    0.0000E+00    2.0324E+00    0.0000E+00
     184.60000    2.1072E-02    0.0000E+00    1.9965E+00    0.0000E+00
     184.70000    2.1052E-02    0.0000E+00    1.9605E+00    0.0000E+00
     184.80000    2.1032E-02    0.0000E+00    1.9244E+00    0.0000E+00
     184.90000    2.1011E-02    0.0000E+00    1.8881E+00    0.0000E+00
     185.00000    2.0988E-02    0.0000E+00    1.8517E+00    0.0000E+00
     185.10000    2.0962E-02    0.0000E+00    1.8153E+00    0.0000E+00
     185.20000    2.1054E-02    0.0000E+00    1.7890E+00    0.0000E+00
     185.30000    2.1462E-02    0.0000E+00    1.7890E+00    0.0000E+00
     185.40000    2.1882E-02    0.0000E+00    1.7890E+00    0.0000E+00
     185.50000    2.2182E-02    0.0000E+00    1.7784E+00    0.0000E+00
     185.60000    2.2139E-02    0.0000E+00    1.7404E+00    0.0000E+00
     185.70000    2.2090E-02    0.0000E+00    1.7024E+00    0.0000E+00
     185.80000    2.2032E-02    0.0000E+00    1.6645E+00    0.0000E+00
     185.90000    2.1966E-02    0.0000E+00    1.6268E+00    0.0000E+00
     186.00000    2.1889E-02    0.0000E+00    1.5892E+00    0.0000E+00
     186.10000    2.1802E-02    0.0000E+00    1.5518E+00    0.0000E+00
     186.20000    2.1704E-02    0.0000E+00    1.5146E+00    0.0000E+00
     186.30000    2.1592E-02    0.0000E+00    1.4776E+00    0.0000E+00
     186.40000    2.1468E-02    0.0000E+00    1.4410E+00    0.0000E+00
     186.50000    2.1329E-02    0.0000E+00    1.4046E+00    0.0000E+00
     186.60000    2.1176E-02    0.0000E+00    1.3686E+00    0.0000E+00
     186.70000    2.1007E-02    0.0000E+00    1.3329E+00    0.0000E+00
     186.80000    2.0821E-02    0.0000E+00    1.2977E+00    0.0000E+00
     186.90000    2.0619E-02    0.0000E+00    1.2629E+00    0.0000E+00
     187.00000    2.0400E-02    0.0000E+00    1.2286E+00    0.0000E+00
     187.10000    2.0164E-02    0.0000E+00    1.1948E+00    0.0000E+00
     187.20000    1.9909E-02    0.0000E+00    1.1615E+00    0.0000E+00
     187.30000    1.9637E-02    0.0000E+00    1.1289E+00    0.0000E+00
     187.40000    1.9347E-02    0.0000E+00    1.0968E+00    0.0000E+00
     187.50000    1.9040E-02    0.0000E+00    1.0654E+00    0.0000E+00
     187.60000    1.8715E-02    0.0000E+00    1.0348E+00    0.0000E+00
     187.70000    1.8375E-02    0.0000E+00    1.0048E+00    0.0000E+00
     187.80000    1.8019E-02    0.0000E+00    9.7565E-01    0.0000E+00
     187.90000    1.7651E-02    0.0000E+00    9.4741E-01    0.0000E+00
     188.00000    1.7783E-02    0.0000E+00    9.4741E-01    0.0000E+00
     188.10000    1.7892E-02    0.0000E+00    9.4741E-01    0.0000E+00
     188.20000    1.7978E-02    0.0000E+00    9.4741E-01    0.0000E+00
     188.30000    1.8038E-02    0.0000E+00    9.4741E-01    0.0000E+00
     188.40000    1.8072E-02    0.0000E+00    9.4741E-01    0.0000E+00
     188.50000    1.8078E-02    0.0000E+00    9.4741E-01    0.0000E+00
     188.60000    1.8047E-02    0.0000E+00    9.4741E-01    0.0000E+00
     188.70000    1.7880E-02    0.0000E+00    9.4741E-01    0.0000E+00
     188.80000    1.7554E-02    0.0000E+00    9.4741E-01    0.0000E+00
     188.90000    1.7078E-02    0.0000E+00    9.4741E-01    0.0000E+00
     189.00000    1.6471E-02    0.0000E+00    9.4741E-01    0.0000E+00
     189.10000    1.5778E-02    0.0000E+00    9.4741E-01    0.0000E+00
     189.20000    1.5099E-02    0.0000E+00    9.4741E-01    0.0000E+00
     189.30000    1.4442E-02    0.0000E+00    9.4741E-01    0.0000E+00
     189.40000    1.3808E-02    0.0000E+00    9.4741E-01    0.0000E+00
     189.50000    1.3199E-02    0.0000E+00    9.4741E-01    0.0000E+00
     189.60000    1.2614E-02    0.0000E+00    9.4741E-01    0.0000E+00
     189.70000    1.2052E-02    0.0000E+00    9.4730E-01    0.0000E+00
     189.80000    1.1192E-02    0.0000E+00    9.2064E-01    0.0000E+00
     189.90000    1.0403E-02    0.0000E+00    8.9544E-01    0.0000E+00
     190.00000    9.6780E-03    0.0000E+00    8.7167E-01    0.0000E+00
     190.10000    9.0135E-03    0.0000E+00    8.4930E-01    0.0000E+00
     190.20000    8.4046E-03    0.0000E+00    8.2832E-01    0.0000E+00
     190.30000    7.8471E-03    0.0000E+00    8.0870E-01    0.0000E+00
     190.40000    7.3369E-03    0.0000E+00    7.9041E-01    0.0000E+00
     190.50000    6.8701E-03    0.0000E+00    7.7344E-01    0.0000E+00
     190.60000    6.4432E-03    0.0000E+00    7.5776E-01    0.0000E+00
     190.70000    6.0529E-03    0.0000E+00    7.4335E-01    0.0000E+00
     190.80000    5.6963E-03    0.0000E+00    7.3019E-01    0.0000E+00
     190.90000    5.3704E-03    0.0000E+00    7.1826E-01    0.0000E+00
     191.00000    5.0726E-03    0.0000E+00    7.0753E-01    0.0000E+00
     191.10000    4.8006E-03    0.0000E+00    6.9798E-01    0.0000E+00
     191.20000    4.5522E-03    0.0000E+00    6.8959E-01    0.0000E+00
     191.30000    4.3253E-03    0.0000E+00    6.8234E-01    0.0000E+00
     191.40000    4.1180E-03    0.0000E+00    6.7620E-01    0.0000E+00
     191.50000    3.9288E-03    0.0000E+00    6.7117E-01    0.0000E+00
     191.60000    3.7560E-03    0.0000E+00    6.6720E-01    0.0000E+00
     191.70000    3.5983E-03    0.0000E+00    6.6429E-01    0.0000E+00
     191.80000    3.4542E-03    0.0000E+00    6.6241E-01    0.0000E+00
     191.90000    3.3227E-03    0.0000E+00    6.6154E-01    0.0000E+00
     192.00000    3.2027E-03    0.0000E+00    6.6167E-01    0.0000E+00
     192.10000    3.0931E-03    0.0000E+00    6.6276E-01    0.0000E+00
     192.20000    2.9860E-03    0.0000E+00    6.6322E-01    0.0000E+00
     192.30000    2.8820E-03    0.0000E+00    6.6322E-01    0.0000E+00
     192.40000    2.7830E-03    0.0000E+00    6.6322E-01    0.0000E+00
     192.50000    2.6962E-03    0.0000E+00    6.6505E-01    0.0000E+00
     192.60000    2.6191E-03    0.0000E+00    6.6832E-01    0.0000E+00
     192.70000    2.5487E-03    0.0000E+00    6.7246E-01    0.0000E+00
     192.80000    2.4844E-03    0.0000E+00    6.7746E-01    0.0000E+00
     192.90000    2.4259E-03    0.0000E+00    6.8328E-01    0.0000E+00
     193.00000    2.3725E-03    0.0000E+00    6.8992E-01    0.0000E+00
     193.10000    2.3238E-03    0.0000E+00    6.9736E-01    0.0000E+00
     193.20000    2.2796E-03    0.0000E+00    7.0557E-01    0.0000E+00
     193.30000    2.2393E-03    0.0000E+00    7.1454E-01    0.0000E+00
     193.40000    2.2026E-03    0.0000E+00    7.2424E-01    0.0000E+00
     193.50000    2.1694E-03    0.0000E+00    7.3467E-01    0.0000E+00
     193.60000    2.1392E-03    0.0000E+00    7.4580E-01    0.0000E+00
     193.70000    2.1119E-03    0.0000E+00    7.5761E-01    0.0000E+00
     193.80000    2.0872E-03    0.0000E+00    7.7009E-01    0.0000E+00
     193.90000    2.0648E-03    0.0000E+00    7.8322E-01    0.0000E+00
     194.00000    2.0447E-03    0.0000E+00    7.9698E-01    0.0000E+00
     194.10000    2.0266E-03    0.0000E+00    8.1136E-01    0.0000E+00
     194.20000    2.0104E-03    0.0000E+00    8.2634E-01    0.0000E+00
     194.30000    1.9959E-03    0.0000E+00    8.4189E-01    0.0000E+00
     194.40000    1.9830E-03    0.0000E+00    8.5801E-01    0.0000E+00
     194.50000    1.9715E-03    0.0000E+00    8.7468E-01    0.0000E+00
     194.60000    1.9614E-03    0.0000E+00    8.9188E-01    0.0000E+00
     194.70000    1.9525E-03    0.0000E+00    9.0960E-01    0.0000E+00
     194.80000    1.9447E-03    0.0000E+00    9.2781E-01    0.0000E+00
     194.90000    1.9206E-03    0.0000E+00    9.3801E-01    0.0000E+00
     195.00000    1.8769E-03    0.0000E+00    9.3801E-01    0.0000E+00
     195.10000    1.8349E-03    0.0000E+00    9.3801E-01    0.0000E+00
     195.20000    1.7945E-03    0.0000E+00    9.3801E-01    0.0000E+00
     195.30000    1.7556E-03    0.0000E+00    9.3801E-01    0.0000E+00
     195.40000    1.7182E-03    0.0000E+00    9.3801E-01    0.0000E+00
     195.50000    1.6821E-03    0.0000E+00    9.3801E-01    0.0000E+00
     195.60000    1.6521E-03    0.0000E+00    9.3801E-01    0.0000E+00
     195.70000    1.6369E-03    0.0000E+00    9.3801E-01    0.0000E+00
     195.80000    1.6361E-03    0.0000E+00    9.3801E-01    0.0000E+00
     195.90000    1.6499E-03    0.0000E+00    9.3801E-01    0.0000E+00
     196.00000    1.6786E-03    0.0000E+00    9.3801E-01    0.0000E+00
     196.10000    1.7144E-03    0.0000E+00    9.3801E-01    0.0000E+00
     196.20000    1.7516E-03    0.0000E+00    9.3801E-01    0.0000E+00
     196.30000    1.7903E-03    0.0000E+00    9.3801E-01    0.0000E+00
     196.40000    1.8305E-03    0.0000E+00    9.3801E-01    0.0000E+00
     196.50000    1.8723E-03    0.0000E+00    9.3801E-01    0.0000E+00
     196.60000    1.9158E-03    0.0000E+00    9.3801E-01    0.0000E+00
     196.70000    1.9816E-03    0.0000E+00    9.4788E-01    0.0000E+00
     196.80000    2.0774E-03    0.0000E+00    9.7040E-01    0.0000E+00
     196.90000    2.1794E-03    0.0000E+00    9.9379E-01    0.0000E+00
     197.00000    2.2882E-03    0.0000E+00    1.0181E+00    0.0000E+00
     197.10000    2.4042E-03    0.0000E+00    1.0433E+00    0.0000E+00
     197.20000    2.5278E-03    0.0000E+00    1.0695E+00    0.0000E+00
     197.30000    2.6596E-03    0.0000E+00    1.0966E+00    0.0000E+00
     197.40000    2.8002E-03    0.0000E+00    1.1246E+00    0.0000E+00
     197.50000    2.9502E-03    0.0000E+00    1.1537E+00    0.0000E+00
     197.60000    3.1102E-03    0.0000E+00    1.1837E+00    0.0000E+00
     197.70000    3.2811E-03    0.0000E+00    1.2148E+00    0.0000E+00
     197.80000    3.4635E-03    0.0000E+00    1.2469E+00    0.0000E+00
     197.90000    3.6582E-03    0.0000E+00    1.2800E+00    0.0000E+00
     198.00000    3.8663E-03    0.0000E+00    1.3142E+00    0.0000E+00
     198.10000    4.0886E-03    0.0000E+00    1.3495E+00    0.0000E+00
     198.20000    4.3262E-03    0.0000E+00    1.3859E+00    0.0000E+00
     198.30000    4.5802E-03    0.0000E+00    1.4234E+00    0.0000E+00
     198.40000    4.8519E-03    0.0000E+00    1.4620E+00    0.0000E+00
     198.50000    5.1425E-03    0.0000E+00    1.5018E+00    0.0000E+00
     198.60000    5.4535E-03    0.0000E+00    1.5428E+00    0.0000E+00
     198.70000    5.7865E-03    0.0000E+00    1.5849E+00    0.0000E+00
