@ NAME             %03s "IBS"
@ TYPE             %03s "IBS"
@ TITLE            %08s "no-title"
@ ORIGIN           %18s "5.09.03 Windows 64"
@ DATE             %08s "27/01/26"
@ TIME             %08s "16.10.05"
* NAME                                S               DELS                TLI                TXI                TYI               BETX               ALFX                 DX                DPX               BETY               ALFY                 DY                DPY 
 "IPU19W2"                      131.429                  0        0.995539511        1.063115962      -0.2561237678        18.56107635       -2.173667466        2.453784643       0.3025464735        4.169941004       0.6037467467      -0.0417493653      0.01525169714
 "MC19W2Q"                      131.429                  0        0.995539511        1.063115962      -0.2561237678        18.56107635       -2.173667466        2.453784643       0.3025464735        4.169941004       0.6037467467      -0.0417493653      0.01525169714
 "MC19W2S"                      131.429                  0        0.995539511        1.063115962      -0.2561237678        18.56107635       -2.173667466        2.453784643       0.3025464735        4.169941004       0.6037467467      -0.0417493653      0.01525169714
 "MC19W2O"                      131.429                  0        0.995539511        1.063115962      -0.2561237678        18.56107635       -2.173667466        2.453784643       0.3025464735        4.169941004       0.6037467467      -0.0417493653      0.01525169714
 "OMCQL"                        131.467              0.076       0.9956998755        1.074082682      -0.2552852016        18.72716583       -2.185387882        2.465281409       0.3025464735        4.125001277       0.5913121859     -0.04116980081      0.01525169714
 "HQ"                           131.505                  0       0.9959650153        1.085262933      -0.2544190675        18.89325531       -2.197108299        2.476778175       0.3025464735        4.080061551        0.578877625     -0.04059023632      0.01525169714
 "Q19W2"                         131.74               0.47       0.9991312885        1.083290382      -0.2541242794        18.84793182      0.09274923855        2.476781966    1.597605642e-05        4.065357188      0.03246300517     -0.03810280021      0.01068496052
 "HQ"                           131.975                  0          1.0026995        1.085262788      -0.2539480929        18.80260833        2.382606776        2.476785756      -0.3025145214        4.050652825      -0.5139516147      -0.0356153641     0.006118223898
 "OQLBM"                       132.3075              0.665        1.002719876       0.9814476798      -0.2608671278        17.29669198         2.26453587        2.376199678      -0.3025145214        4.461436449      -0.6177197356     -0.03358105465     0.006118223898
 "MB2L"                          132.64                  0        1.012155381       0.9003275193      -0.2652649013        15.79077562        2.146464964        2.275613599      -0.3025145214        4.872220074      -0.7214878566      -0.0315467452     0.006118223898
 "HD"                            132.64                  0        1.012155381       0.9003275193      -0.2652649013        15.79077562        2.146464964        2.275613599      -0.3025145214        4.872220074      -0.7214878566      -0.0315467452     0.006118223898
 "BH"                            133.61               1.94        0.983634787       0.7333163582      -0.2591639643        12.29776857         1.80237152        2.020548335      -0.2632244144        6.840572576       -1.011599889     -0.02556519938     0.006157380522
 "HD"                            134.58                  0        1.062848716        0.840492307      -0.2064271097        8.804761509        1.458278076         1.76548307      -0.2239343074        8.808925078       -1.301711921     -0.01958365356     0.006196537146
 "MB2L"                          134.58                  0        1.062848716        0.840492307      -0.2064271097        8.804761509        1.458278076         1.76548307      -0.2239343074        8.808925078       -1.301711921     -0.01958365356     0.006196537146
 "OBMBM"                         134.73                0.3        1.063692291       0.8189359711      -0.1938305639        8.383257608        1.405013006        1.731892924      -0.2239343074        9.213203152       -1.347593579     -0.01865417299     0.006196537146
 "MB2L"                          134.88                  0        1.067441286       0.8058917511       -0.179647163        7.961753706        1.351747935        1.698302778      -0.2239343074        9.617481225       -1.393475237     -0.01772469242     0.006196537146
 "HD"                            134.88                  0        1.067441286       0.8058917511       -0.179647163        7.961753706        1.351747935        1.698302778      -0.2239343074        9.617481225       -1.393475237     -0.01772469242     0.006196537146
